S.No,Language,School,Gender,Age,RuralOrUrban,Family Size,Parent's Cohabitation,Mother's Education,Father's Education,Mother's job ,Father's job,Reason to choose this school,Guardian,Traveltime ,Studytime,Failures ,School educational support,Family educational support,extra paid classes,extra-curricular activities,attended nursery school,wants to take higher education,Internet access at home,with a romantic relationship,quality of family relationships,free time after school,going out with friends,workday alcohol consumption,weekend alcohol consumption,current health status,number of school absences,first period grade,second period grade ,final grade ,School educational support_Lag1,School educational support_Lag2,Family educational support_Lag1,Family educational support_Lag2,extra paid classes_Lag1,extra paid classes_Lag2,Total Grade
856,Portugese,MS,F,15,R,GT3,T,1,1,at_home,other,home,father,2,2.5,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,2,1,11,10,11,yes,no,yes,yes,no,no,10.75
857,Portugese,MS,F,16,R,GT3,T,1,1,at_home,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,2,4,3,2,0,13,12,14,no,yes,yes,yes,no,no,13.25
858,Portugese,MS,F,15,R,GT3,T,1,1,at_home,at_home,course,father,3,2.5,0,no,yes,no,no,yes,yes,no,no,4,2,1,1,2,2,0,13,14,14,no,no,no,yes,no,no,13.75
859,Portugese,MS,F,15,R,LE3,T,2,2,other,other,other,father,1,7.5,0,yes,yes,no,no,yes,yes,no,no,4,4,3,2,2,5,2,14,11,12,no,no,yes,no,no,no,12.25
860,Portugese,MS,M,16,R,GT3,T,1,1,at_home,other,other,father,2,1,0,no,no,no,yes,yes,yes,no,no,3,4,4,3,4,5,6,11,11,11,yes,no,yes,yes,no,no,11
861,Portugese,MS,F,18,U,GT3,T,1,2,other,other,course,father,1,2.5,1,no,yes,no,yes,yes,yes,yes,yes,3,4,4,2,3,5,9,9,8,8,no,yes,no,yes,no,no,8.25
862,Portugese,MS,M,15,U,GT3,T,3,1,other,services,home,mother,2,1,0,no,yes,no,no,yes,yes,no,no,3,2,3,1,3,4,0,10,9,11,no,no,yes,no,no,no,10.25
863,Portugese,MS,F,16,R,GT3,T,2,2,other,services,course,father,3,2.5,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,2,1,14,13,14,no,no,yes,yes,no,no,13.75
864,Portugese,MS,M,15,U,GT3,T,2,2,health,other,reputation,mother,3,1,0,no,no,no,no,yes,yes,no,no,4,3,3,1,2,4,1,13,12,13,no,no,yes,yes,no,no,12.75
865,Portugese,MS,M,16,U,GT3,T,4,4,other,teacher,course,father,1,2.5,0,no,yes,no,yes,yes,yes,no,yes,4,3,1,1,1,3,0,13,12,13,no,no,no,yes,no,no,12.75
866,Portugese,MS,F,15,R,GT3,T,3,3,services,other,reputation,mother,1,2.5,0,no,yes,no,no,yes,yes,yes,yes,4,5,4,1,1,1,4,13,12,12,no,no,yes,no,no,no,12.25
867,Portugese,MS,F,16,R,GT3,T,2,2,at_home,other,course,mother,2,2.5,1,no,yes,no,yes,no,yes,no,no,4,4,4,2,3,5,2,12,11,12,no,no,yes,yes,no,no,11.75
868,Portugese,MS,F,16,R,LE3,T,2,2,other,other,home,father,3,1,0,no,yes,no,yes,yes,yes,no,yes,4,3,2,1,1,4,0,14,14,16,no,no,yes,yes,no,no,15
869,Portugese,MS,M,16,U,LE3,T,2,1,at_home,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,2,4,3,2,3,4,4,10,8,10,no,no,yes,yes,no,no,9.5
870,Portugese,MS,M,15,R,LE3,T,1,3,at_home,other,reputation,father,3,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,4,3,5,3,2,10,11,11,no,no,yes,yes,no,no,10.75
871,Portugese,MS,F,15,U,GT3,T,2,2,other,services,course,mother,2,7.5,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,4,0,12,13,14,no,no,yes,yes,no,no,13.25
872,Portugese,MS,F,16,R,LE3,T,2,1,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,5,4,3,1,1,5,2,10,8,8,no,no,yes,yes,no,no,8.5
873,Portugese,MS,M,15,U,GT3,T,3,3,services,services,course,father,2,1,0,no,yes,no,yes,no,yes,yes,no,4,3,3,2,4,3,11,12,10,11,no,no,yes,yes,no,no,11
874,Portugese,MS,F,16,R,GT3,T,1,1,at_home,other,course,father,2,2.5,3,yes,yes,no,no,yes,yes,no,no,3,4,3,1,1,1,0,7,7,8,no,no,yes,yes,no,no,7.5
875,Portugese,MS,F,17,U,GT3,T,2,2,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,no,no,no,4,5,3,1,1,5,4,9,9,10,yes,no,yes,yes,no,no,9.5
876,Portugese,MS,F,19,U,GT3,T,2,3,at_home,services,course,other,1,1,1,no,no,no,no,yes,no,yes,yes,4,4,4,1,1,2,0,9,9,10,no,yes,yes,yes,no,no,9.5
877,Portugese,MS,F,17,R,GT3,T,2,1,at_home,other,course,mother,3,1,0,no,yes,no,yes,yes,no,no,yes,5,5,3,1,1,3,2,9,10,11,no,no,no,yes,no,no,10.25
878,Portugese,MS,F,15,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,no,no,yes,5,2,1,1,3,4,0,9,10,9,no,no,yes,no,no,no,9.25
879,Portugese,MS,F,16,R,GT3,T,2,2,other,other,course,father,3,2.5,0,no,yes,no,no,yes,no,yes,no,3,4,5,1,2,1,1,9,10,11,no,no,yes,yes,no,no,10.25
880,Portugese,MS,F,16,U,LE3,A,2,2,other,other,home,mother,1,1,0,no,yes,no,no,yes,no,no,no,4,3,4,1,2,1,6,7,7,8,no,no,yes,yes,no,no,7.5
881,Portugese,MS,F,17,R,GT3,T,2,2,at_home,other,course,mother,2,2.5,0,no,yes,no,no,yes,yes,yes,no,4,3,5,1,2,4,0,11,10,11,no,no,yes,yes,no,no,10.75
882,Portugese,MS,F,16,U,GT3,T,2,2,other,services,course,father,1,1,1,no,yes,yes,yes,no,yes,yes,no,4,4,3,1,4,3,1,9,10,10,no,no,yes,yes,no,no,9.75
883,Portugese,MS,F,18,R,LE3,A,3,2,other,other,course,other,2,7.5,2,no,yes,no,no,no,no,no,yes,3,3,2,1,1,2,6,7,9,10,no,no,yes,yes,yes,no,9
884,Portugese,MS,F,19,U,GT3,T,1,1,at_home,services,course,mother,1,7.5,1,no,no,no,yes,yes,no,no,yes,5,3,1,1,1,3,6,7,9,9,no,no,yes,yes,no,yes,8.5
885,Portugese,MS,M,18,R,GT3,T,1,1,other,other,home,mother,2,1,1,no,no,no,yes,yes,no,yes,no,4,4,3,3,4,4,0,8,9,10,no,no,no,yes,no,no,9.25
886,Portugese,MS,F,18,R,GT3,T,1,1,at_home,at_home,course,mother,2,1,1,no,no,no,no,no,no,yes,yes,3,2,3,1,1,2,4,9,11,10,no,no,no,no,no,no,10
887,Portugese,MS,F,19,U,GT3,T,1,1,other,other,course,other,2,2.5,1,no,yes,no,no,yes,yes,yes,yes,1,1,4,4,1,1,12,7,8,9,no,no,no,no,no,no,8.25
888,Portugese,MS,F,16,R,GT3,A,2,2,health,other,course,mother,1,2.5,0,no,no,no,no,no,yes,no,yes,3,3,2,1,1,3,2,8,10,10,no,no,yes,no,no,no,9.5
889,Portugese,MS,F,17,U,GT3,T,0,1,other,at_home,course,father,2,1,0,no,no,no,yes,no,yes,no,no,2,4,4,3,5,5,5,9,9,10,no,no,no,yes,no,no,9.5
890,Portugese,MS,F,16,R,LE3,T,1,2,at_home,other,course,mother,1,2.5,0,no,no,no,yes,yes,no,yes,no,4,4,5,1,3,3,0,8,9,9,no,no,no,no,no,no,8.75
891,Portugese,MS,F,16,U,GT3,T,3,3,other,other,reputation,mother,1,1,0,no,no,no,yes,yes,no,yes,yes,4,5,4,1,1,4,0,14,13,13,no,no,no,no,no,no,13.25
892,Portugese,MS,F,16,R,LE3,T,1,1,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,4,4,2,2,4,2,14,14,14,no,no,no,no,no,no,14
893,Portugese,MS,M,17,U,GT3,T,3,3,services,at_home,course,mother,2,11,1,no,yes,yes,yes,yes,yes,no,no,5,4,5,3,4,5,0,10,11,10,no,no,yes,no,no,no,10.25
894,Portugese,MS,F,16,U,GT3,T,2,1,other,services,course,mother,1,2.5,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,1,1,0,14,13,14,no,no,yes,yes,yes,no,13.75
895,Portugese,MS,F,16,U,GT3,T,2,2,services,other,course,mother,1,1,0,no,yes,yes,yes,yes,yes,no,yes,4,2,5,1,2,5,0,17,16,16,no,no,yes,yes,no,yes,16.25
896,Portugese,MS,M,17,U,GT3,T,1,2,other,other,course,father,1,1,1,no,yes,no,yes,yes,no,yes,yes,5,3,5,5,5,1,12,6,7,7,no,no,yes,yes,yes,no,6.75
897,Portugese,MS,M,16,U,LE3,T,4,3,other,other,course,father,1,1,0,no,no,no,yes,yes,yes,yes,no,4,2,5,1,5,5,8,14,12,13,no,no,yes,yes,no,yes,13
898,Portugese,MS,M,17,R,LE3,T,2,2,services,services,other,mother,3,11,1,no,yes,no,no,yes,yes,no,no,1,3,5,3,5,3,2,10,8,9,no,no,no,yes,no,no,9
899,Portugese,MS,F,16,U,GT3,T,1,1,other,other,course,other,1,11,0,yes,yes,no,yes,yes,yes,yes,no,2,2,1,1,1,5,0,14,14,14,no,no,yes,no,no,no,14
900,Portugese,MS,F,19,U,LE3,T,2,2,other,other,home,mother,1,7.5,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,1,1,0,12,13,13,yes,no,yes,yes,no,no,12.75
901,Portugese,MS,F,17,R,GT3,T,1,1,at_home,other,reputation,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,4,5,1,2,5,0,11,11,11,no,yes,no,yes,no,no,11
902,Portugese,MS,F,20,U,GT3,T,3,3,at_home,services,other,mother,2,2.5,1,no,no,no,yes,yes,yes,yes,yes,3,3,4,2,4,3,8,11,9,10,no,no,yes,no,no,no,10
903,Portugese,MS,F,17,U,LE3,T,1,1,other,services,course,father,1,7.5,0,no,yes,no,no,yes,yes,no,yes,4,3,3,1,1,3,0,11,11,10,no,no,no,yes,no,no,10.5
904,Portugese,MS,M,17,R,GT3,T,2,2,other,other,course,mother,3,1,1,no,yes,no,no,no,yes,yes,no,4,4,5,1,2,5,0,10,9,9,no,no,yes,no,no,no,9.25
905,Portugese,MS,F,16,R,LE3,T,1,1,at_home,other,course,father,3,2.5,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,1,1,0,16,17,18,no,no,yes,yes,no,no,17.25
906,Portugese,MS,F,17,R,GT3,T,2,2,other,other,reputation,mother,2,2.5,0,no,yes,no,yes,yes,yes,no,no,5,3,2,1,1,1,0,15,17,17,no,no,yes,yes,no,no,16.5
907,Portugese,MS,F,17,U,GT3,A,1,0,other,other,other,mother,2,2.5,0,no,no,no,no,yes,yes,yes,yes,4,4,5,1,1,4,1,11,9,10,no,no,yes,yes,no,no,10
908,Portugese,MS,F,18,R,GT3,T,1,1,at_home,other,other,mother,1,2.5,1,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,5,9,7,7,7,no,no,no,yes,no,no,7
909,Portugese,MS,F,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,3,1,3,1,3,1,0,8,6,8,no,no,yes,no,no,no,7.5
910,Portugese,MS,F,16,U,GT3,T,3,2,services,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,1,4,3,2,7,6,7,no,no,no,yes,no,no,6.75
911,Portugese,MS,F,18,U,LE3,T,1,1,other,at_home,reputation,mother,2,2.5,0,yes,no,no,no,yes,yes,no,no,2,3,5,1,4,3,8,9,8,10,no,no,no,no,no,no,9.25
912,Portugese,MS,F,16,R,GT3,T,4,4,health,teacher,reputation,father,1,2.5,0,no,no,no,yes,no,yes,yes,yes,4,3,3,2,3,2,0,14,16,16,yes,no,no,no,no,no,15.5
913,Portugese,MS,F,16,R,LE3,T,1,2,other,other,reputation,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,5,4,5,1,4,2,0,14,14,15,no,yes,no,no,no,no,14.5
914,Portugese,MS,F,18,U,GT3,A,2,4,other,services,reputation,father,1,2.5,1,no,yes,no,no,yes,yes,yes,no,2,3,2,1,3,1,8,8,5,8,no,no,no,no,no,no,7.25
916,Portugese,MS,F,16,U,LE3,T,1,1,at_home,other,other,mother,3,2.5,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,3,5,6,6,8,8,no,no,yes,no,no,no,7.5
917,Portugese,MS,F,16,R,GT3,T,2,3,at_home,services,other,mother,2,2.5,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,2,0,8,10,10,no,no,yes,yes,no,no,9.5
918,Portugese,MS,F,16,U,GT3,T,4,4,health,health,course,mother,1,2.5,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,8,8,8,no,no,yes,yes,no,no,8
919,Portugese,MS,M,18,U,LE3,T,4,4,at_home,health,home,mother,1,11,0,no,yes,no,yes,yes,no,yes,yes,5,5,5,5,5,5,2,5,6,6,no,no,yes,yes,no,no,5.75
920,Portugese,MS,F,16,R,LE3,T,3,4,at_home,other,other,mother,3,2.5,0,no,yes,no,no,no,yes,no,no,4,2,1,1,1,2,2,7,9,8,no,no,yes,yes,no,no,8
921,Portugese,MS,M,17,U,LE3,T,4,4,other,services,home,mother,1,7.5,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,5,0,15,14,16,no,no,yes,yes,no,no,15.25
922,Portugese,MS,F,17,R,GT3,T,4,1,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,2,5,1,13,14,14,no,no,yes,yes,no,no,13.75
923,Portugese,MS,M,16,U,LE3,T,2,2,services,services,other,mother,4,7.5,0,no,no,no,no,yes,yes,no,no,5,1,3,2,2,3,0,10,9,10,no,no,no,yes,no,no,9.75
924,Portugese,MS,F,17,R,GT3,T,2,2,at_home,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,5,5,9,9,9,no,no,no,no,no,no,9
925,Portugese,MS,F,16,U,LE3,T,4,4,services,services,other,father,2,1,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,1,11,11,11,no,no,yes,no,yes,no,11
926,Portugese,MS,M,17,U,GT3,T,3,3,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,3,8,7,10,9,no,no,yes,yes,no,yes,8.75
927,Portugese,MS,M,17,U,GT3,T,1,1,at_home,services,other,mother,3,2.5,0,no,no,no,no,yes,yes,yes,yes,5,1,3,3,3,1,0,10,10,10,no,no,yes,yes,no,no,10
928,Portugese,MS,M,16,U,GT3,T,2,1,health,services,other,mother,2,2.5,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,9,7,8,no,no,no,yes,no,no,8
929,Portugese,MS,F,16,U,LE3,T,2,1,other,services,other,mother,1,2.5,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,1,3,0,14,15,16,no,no,no,no,no,no,15.25
930,Portugese,MS,M,16,U,LE3,T,4,4,teacher,health,other,father,1,1,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,0,11,12,12,no,no,no,no,no,no,11.75
931,Portugese,MS,M,15,R,GT3,T,1,2,other,services,course,mother,3,2.5,0,no,yes,no,yes,yes,yes,no,no,5,5,5,1,3,5,11,9,11,10,no,no,yes,no,no,no,10
932,Portugese,MS,M,15,U,LE3,A,2,2,other,other,reputation,mother,3,11,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,3,5,8,13,14,14,no,no,yes,yes,no,no,13.75
933,Portugese,MS,M,15,U,LE3,A,2,1,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,11,12,13,12,no,no,yes,yes,no,no,12.25
934,Portugese,MS,F,16,R,LE3,T,2,2,other,other,course,mother,1,7.5,0,no,yes,no,no,no,yes,no,yes,4,3,3,2,2,5,2,11,11,11,no,no,no,yes,no,no,11
935,Portugese,MS,F,16,U,LE3,T,4,1,other,other,home,mother,2,2.5,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,2,2,1,8,9,10,10,no,no,yes,no,no,no,9.75
936,Portugese,MS,F,17,U,GT3,T,3,2,at_home,other,home,mother,2,1,0,no,no,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,9,11,11,no,no,yes,yes,no,no,10.5
937,Portugese,MS,F,17,R,GT3,T,2,2,other,other,other,mother,2,2.5,0,yes,no,yes,no,yes,yes,no,no,5,1,3,1,1,5,0,11,9,11,no,no,no,yes,no,no,10.5
938,Portugese,MS,F,16,U,GT3,T,4,4,teacher,services,course,mother,2,7.5,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,5,1,10,11,12,yes,no,no,no,yes,no,11.25
939,Portugese,MS,M,17,R,GT3,T,4,4,health,other,course,father,3,1,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,2,9,9,8,no,yes,yes,no,no,yes,8.5
940,Portugese,MS,M,17,R,LE3,T,1,3,other,other,course,father,2,1,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,12,11,12,no,no,no,yes,no,no,11.75
941,Portugese,MS,M,17,U,GT3,T,3,4,services,other,other,mother,1,2.5,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,8,9,8,no,no,no,no,no,no,8.25
942,Portugese,MS,F,17,U,GT3,T,4,4,health,health,course,father,1,2.5,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,5,0,13,15,16,no,no,yes,no,no,no,15
943,Portugese,MS,M,16,R,LE3,T,4,1,other,at_home,other,father,1,1,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,10,11,11,no,no,yes,yes,no,no,10.75
944,Portugese,MS,F,17,U,GT3,A,1,1,at_home,at_home,other,mother,1,2.5,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,2,11,10,11,no,no,no,yes,no,no,10.75
945,Portugese,MS,F,17,R,GT3,T,4,2,other,other,course,mother,2,2.5,0,yes,yes,no,no,no,yes,yes,no,4,3,3,2,3,5,0,17,18,18,no,no,no,no,no,no,17.75
946,Portugese,MS,M,16,U,LE3,A,2,2,other,services,course,father,2,2.5,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,5,0,12,13,13,yes,no,yes,no,no,no,12.75
947,Portugese,MS,M,17,U,GT3,T,3,2,other,other,other,father,2,2.5,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,0,13,14,13,no,yes,yes,yes,no,no,13.25
948,Portugese,MS,M,19,U,GT3,T,1,1,other,other,other,mother,1,2.5,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,4,2,9,9,10,no,no,yes,yes,yes,no,9.5
949,Portugese,MS,M,17,U,LE3,A,1,0,other,other,home,mother,1,1,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,5,4,11,11,12,no,no,yes,yes,no,yes,11.5
950,Portugese,MS,F,17,R,GT3,T,1,1,at_home,at_home,course,father,2,1,0,no,yes,no,yes,yes,no,yes,yes,3,5,5,2,2,4,3,10,11,10,no,no,no,yes,no,no,10.25
951,Portugese,MS,F,16,R,GT3,T,1,2,other,other,home,father,1,7.5,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,5,13,14,13,no,no,yes,no,no,no,13.25
952,Portugese,MS,M,16,R,LE3,T,1,2,other,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,9,10,11,yes,no,yes,yes,no,no,10.25
953,Portugese,MS,F,17,R,GT3,T,3,1,other,other,course,mother,2,2.5,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,7,9,10,no,yes,no,yes,no,no,9
954,Portugese,MS,M,17,R,GT3,T,2,2,other,other,course,mother,2,1,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,5,0,8,13,10,no,no,yes,no,no,no,10.25
955,Portugese,MS,M,18,R,GT3,T,1,0,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,0,12,12,13,no,no,no,yes,no,no,12.5
956,Portugese,MS,M,17,R,GT3,T,1,1,other,services,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,10,9,10,yes,no,yes,no,no,no,9.75
957,Portugese,MS,M,18,U,LE3,T,1,1,at_home,at_home,course,mother,2,2.5,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,4,5,6,10,9,10,no,yes,yes,yes,no,no,9.75
958,Portugese,MS,F,16,R,LE3,T,2,2,other,services,course,father,1,2.5,0,no,no,no,yes,yes,yes,no,yes,5,4,3,1,1,1,0,11,13,12,no,no,yes,yes,no,no,12
960,Portugese,MS,M,16,R,GT3,T,3,2,services,other,course,father,2,1,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,2,11,9,10,no,no,no,yes,no,no,10
961,Portugese,MS,M,16,R,LE3,T,1,1,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,yes,no,4,5,5,2,4,5,0,10,10,9,no,no,no,no,no,no,9.5
962,Portugese,MS,M,18,R,GT3,T,1,1,services,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,5,3,3,2,3,5,2,9,7,9,no,no,no,no,no,no,8.5
964,Portugese,MS,M,19,U,GT3,T,3,2,at_home,services,course,mother,2,1,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,4,6,11,9,no,no,yes,no,no,no,8.75
965,Portugese,MS,M,18,U,GT3,T,3,3,at_home,at_home,course,mother,1,2.5,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,4,8,8,no,no,no,yes,no,no,7
966,Portugese,MS,M,16,R,GT3,T,2,2,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,7,8,8,no,no,yes,no,no,no,7.75
967,Portugese,MS,M,19,U,GT3,T,2,1,at_home,other,course,other,2,1,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,4,8,9,9,no,no,yes,yes,no,no,8.75
968,Portugese,MS,F,16,U,GT3,A,3,2,services,at_home,course,mother,2,2.5,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,1,8,5,5,7,no,no,no,yes,no,no,6
969,Portugese,MS,F,17,U,GT3,T,1,1,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,7,9,10,no,no,yes,no,no,no,9
970,Portugese,MS,M,20,R,GT3,T,1,1,other,other,course,other,2,1,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8,11,10,no,no,yes,yes,no,no,9.75
971,Portugese,MS,F,18,R,GT3,A,4,3,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,10,11,10,no,no,yes,yes,no,no,10.25
972,Portugese,MS,M,18,R,GT3,T,3,2,other,other,course,mother,2,1,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,8,9,10,11,no,no,yes,yes,no,no,10.25
973,Portugese,MS,M,19,R,GT3,T,1,1,other,services,home,other,3,2.5,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,10,9,11,no,no,yes,yes,no,no,10.25
974,Portugese,MS,M,17,U,GT3,T,3,3,health,other,course,mother,2,2.5,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,4,8,9,10,no,no,no,yes,no,no,9.25
975,Portugese,MS,M,18,U,LE3,T,1,3,at_home,services,course,mother,1,1,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,9,10,9,no,no,yes,no,no,no,9.25
976,Portugese,MS,M,19,R,GT3,T,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,9,10,no,no,no,yes,no,no,9.25
977,Portugese,MS,F,18,U,GT3,A,1,2,at_home,other,course,mother,2,2.5,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8,no,no,yes,no,no,no,7.5
978,Portugese,MS,F,19,U,LE3,A,1,1,at_home,other,course,mother,1,1,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,0,6,8,7,no,no,yes,yes,no,no,7
980,Portugese,MS,F,17,R,GT3,T,0,0,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,no,no,yes,yes,no,no,10.75
981,Portugese,MS,F,17,R,LE3,A,3,1,other,at_home,course,other,2,7.5,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,5,8,7,8,no,no,yes,yes,no,no,7.75
983,Portugese,MS,F,18,R,LE3,T,2,2,services,services,course,mother,1,2.5,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,7,6,8,no,no,yes,yes,yes,no,7.25
984,Portugese,MS,F,17,U,GT3,T,4,1,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,8,10,9,no,no,yes,yes,no,yes,9
985,Portugese,MS,F,17,U,LE3,T,1,2,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10,no,no,yes,yes,no,no,9.25
986,Portugese,MS,F,18,U,GT3,T,1,1,other,other,course,mother,3,2.5,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,7,8,7,no,no,no,yes,no,no,7.25
987,Portugese,MS,F,18,U,GT3,T,2,2,services,at_home,reputation,father,2,2.5,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14,no,no,no,no,no,no,13.25
988,Portugese,MS,F,17,U,GT3,T,3,3,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,11,12,13,no,no,no,no,no,no,12.25
989,Portugese,MS,F,18,U,LE3,A,1,2,at_home,other,reputation,mother,2,2.5,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,0,12,13,14,no,no,yes,no,no,no,13.25
990,Portugese,MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,mother,2,2.5,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,1,0,18,18,18,no,no,no,yes,no,no,18
991,Portugese,MS,M,18,U,LE3,T,4,4,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,17,17,17,no,no,no,no,no,no,17
992,Portugese,MS,F,17,U,GT3,T,4,2,other,other,course,mother,2,2.5,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,0,17,18,18,no,no,yes,no,no,no,17.75
994,Portugese,MS,M,18,U,LE3,T,1,2,at_home,services,home,mother,2,1,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,8,10,11,11,no,no,yes,yes,no,no,10.75
995,Portugese,MS,M,18,R,GT3,T,4,4,at_home,services,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,12,13,14,no,no,yes,yes,no,no,13.25
996,Portugese,MS,M,17,R,GT3,T,1,1,other,services,other,father,3,1,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,4,12,13,14,no,no,yes,yes,yes,no,13.25
997,Portugese,MS,F,18,U,GT3,T,2,2,other,other,course,mother,2,2.5,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,8,8,10,no,no,no,yes,no,yes,9
998,Portugese,MS,F,18,U,LE3,T,2,2,services,services,course,father,2,7.5,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,0,11,12,13,no,no,yes,no,no,no,12.25
